,season,round,circuit_id,driver,date_of_birth,nationality,constructor,grid,time,status,points,podium
293,2000,14,monza,gene,1974-03-29,Spanish,minardi,21,,+1 Lap,0.0,9
294,2000,14,monza,mazzacane,1975-05-08,Argentine,minardi,22,,+1 Lap,0.0,10
295,2000,14,monza,fisichella,1973-01-14,Italian,benetton,9,,+1 Lap,0.0,11
296,2000,14,monza,alesi,1964-06-11,French,prost,19,,+2 Laps,0.0,12
297,2000,14,monza,heidfeld,1977-05-10,German,prost,20,,Spun off,0.0,13
298,2000,14,monza,villeneuve,1971-04-09,Canadian,bar,4,,Electrical,0.0,14
299,2000,14,monza,button,1980-01-19,British,williams,12,,Spun off,0.0,15
300,2000,14,monza,herbert,1964-06-25,British,jaguar,18,,Collision,0.0,16
301,2000,14,monza,barrichello,1972-05-23,Brazilian,ferrari,2,,Collision,0.0,17
302,2000,14,monza,coulthard,1971-03-27,British,mclaren,5,,Collision,0.0,18
303,2000,14,monza,trulli,1974-07-13,Italian,jordan,6,,Collision,0.0,19
304,2000,14,monza,frentzen,1967-05-18,German,jordan,8,,Collision,0.0,20
305,2000,14,monza,rosa,1971-02-24,Spanish,arrows,10,,Collision,0.0,21
306,2000,14,monza,irvine,1965-11-10,British,jaguar,14,,Spun off,0.0,22
307,2000,15,indianapolis,michael_schumacher,1969-01-03,German,ferrari,1,5790883.0,Finished,10.0,1
308,2000,15,indianapolis,barrichello,1972-05-23,Brazilian,ferrari,4,5803001.0,Finished,6.0,2
309,2000,15,indianapolis,frentzen,1967-05-18,German,jordan,7,5808251.0,Finished,4.0,3
310,2000,15,indianapolis,villeneuve,1971-04-09,Canadian,bar,8,5808819.0,Finished,3.0,4
311,2000,15,indianapolis,coulthard,1971-03-27,British,mclaren,2,5819696.0,Finished,2.0,5
312,2000,15,indianapolis,zonta,1976-03-23,Brazilian,bar,12,5842577.0,Finished,1.0,6
313,2000,15,indianapolis,irvine,1965-11-10,British,jaguar,17,5861998.0,Finished,0.0,7
314,2000,15,indianapolis,diniz,1970-05-22,Brazilian,sauber,9,,+1 Lap,0.0,8
315,2000,15,indianapolis,heidfeld,1977-05-10,German,prost,16,,+1 Lap,0.0,9
316,2000,15,indianapolis,wurz,1974-02-15,Austrian,benetton,11,,+1 Lap,0.0,10
317,2000,15,indianapolis,herbert,1964-06-25,British,jaguar,19,,+1 Lap,0.0,11
318,2000,15,indianapolis,gene,1974-03-29,Spanish,minardi,22,,+1 Lap,0.0,12
319,2000,15,indianapolis,alesi,1964-06-11,French,prost,20,,Engine,0.0,13
320,2000,15,indianapolis,mazzacane,1975-05-08,Argentine,minardi,21,,Engine,0.0,14
321,2000,15,indianapolis,ralf_schumacher,1975-06-30,German,williams,10,,Engine,0.0,15
322,2000,15,indianapolis,rosa,1971-02-24,Spanish,arrows,18,,Gearbox,0.0,16
323,2000,15,indianapolis,fisichella,1973-01-14,Italian,benetton,15,,Engine,0.0,17
324,2000,15,indianapolis,verstappen,1972-03-04,Dutch,arrows,13,,Brakes,0.0,18
325,2000,15,indianapolis,hakkinen,1968-09-28,Finnish,mclaren,3,,Engine,0.0,19
326,2000,15,indianapolis,salo,1966-11-30,Finnish,sauber,14,,Spun off,0.0,20
327,2000,15,indianapolis,button,1980-01-19,British,williams,6,,Engine,0.0,21
328,2000,15,indianapolis,trulli,1974-07-13,Italian,jordan,5,,Collision,0.0,22
329,2000,16,suzuka,michael_schumacher,1969-01-03,German,ferrari,1,5393435.0,Finished,10.0,1
330,2000,16,suzuka,hakkinen,1968-09-28,Finnish,mclaren,2,5395272.0,Finished,6.0,2
331,2000,16,suzuka,coulthard,1971-03-27,British,mclaren,3,5463349.0,Finished,4.0,3
332,2000,16,suzuka,barrichello,1972-05-23,Brazilian,ferrari,4,5472626.0,Finished,3.0,4
333,2000,16,suzuka,button,1980-01-19,British,williams,5,5479129.0,Finished,2.0,5
334,2000,16,suzuka,villeneuve,1971-04-09,Canadian,bar,9,,+1 Lap,1.0,6
335,2000,16,suzuka,herbert,1964-06-25,British,jaguar,10,,+1 Lap,0.0,7
336,2000,16,suzuka,irvine,1965-11-10,British,jaguar,7,,+1 Lap,0.0,8
337,2000,16,suzuka,zonta,1976-03-23,Brazilian,bar,18,,+1 Lap,0.0,9
338,2000,16,suzuka,salo,1966-11-30,Finnish,sauber,19,,+1 Lap,0.0,10
339,2000,16,suzuka,diniz,1970-05-22,Brazilian,sauber,20,,+1 Lap,0.0,11
340,2000,16,suzuka,rosa,1971-02-24,Spanish,arrows,13,,+1 Lap,0.0,12
341,2000,16,suzuka,trulli,1974-07-13,Italian,jordan,15,,+1 Lap,0.0,13
342,2000,16,suzuka,fisichella,1973-01-14,Italian,benetton,12,,+1 Lap,0.0,14
343,2000,16,suzuka,mazzacane,1975-05-08,Argentine,minardi,22,,+2 Laps,0.0,15
344,2000,16,suzuka,gene,1974-03-29,Spanish,minardi,21,,Engine,0.0,16
345,2000,16,suzuka,ralf_schumacher,1975-06-30,German,williams,6,,Spun off,0.0,17
346,2000,16,suzuka,heidfeld,1977-05-10,German,prost,16,,Suspension,0.0,18
347,2000,16,suzuka,wurz,1974-02-15,Austrian,benetton,11,,Spun off,0.0,19
348,2000,16,suzuka,frentzen,1967-05-18,German,jordan,8,,Hydraulics,0.0,20
349,2000,16,suzuka,alesi,1964-06-11,French,prost,17,,Engine,0.0,21
350,2000,16,suzuka,verstappen,1972-03-04,Dutch,arrows,14,,Electrical,0.0,22
351,2000,17,sepang,michael_schumacher,1969-01-03,German,ferrari,1,5754235.0,Finished,10.0,1
352,2000,17,sepang,coulthard,1971-03-27,British,mclaren,3,5754967.0,Finished,6.0,2
353,2000,17,sepang,barrichello,1972-05-23,Brazilian,ferrari,4,5772679.0,Finished,4.0,3
354,2000,17,sepang,hakkinen,1968-09-28,Finnish,mclaren,2,5789504.0,Finished,3.0,4
355,2000,17,sepang,villeneuve,1971-04-09,Canadian,bar,6,5824927.0,Finished,2.0,5
356,2000,17,sepang,irvine,1965-11-10,British,jaguar,7,5826803.0,Finished,1.0,6
357,2000,17,sepang,wurz,1974-02-15,Austrian,benetton,5,5843549.0,Finished,0.0,7
358,2000,17,sepang,salo,1966-11-30,Finnish,sauber,17,,+1 Lap,0.0,8
359,2000,17,sepang,fisichella,1973-01-14,Italian,benetton,13,,+1 Lap,0.0,9
360,2000,17,sepang,verstappen,1972-03-04,Dutch,arrows,15,,+1 Lap,0.0,10
361,2000,17,sepang,alesi,1964-06-11,French,prost,18,,+1 Lap,0.0,11
362,2000,17,sepang,trulli,1974-07-13,Italian,jordan,9,,+1 Lap,0.0,12
363,2000,17,sepang,mazzacane,1975-05-08,Argentine,minardi,22,,Engine,0.0,13
364,2000,17,sepang,herbert,1964-06-25,British,jaguar,12,,Suspension,0.0,14
365,2000,17,sepang,zonta,1976-03-23,Brazilian,bar,11,,Engine,0.0,15
366,2000,17,sepang,ralf_schumacher,1975-06-30,German,williams,8,,Engine,0.0,16
367,2000,17,sepang,gene,1974-03-29,Spanish,minardi,21,,Wheel,0.0,17
368,2000,17,sepang,button,1980-01-19,British,williams,16,,Engine,0.0,18
369,2000,17,sepang,frentzen,1967-05-18,German,jordan,10,,Electrical,0.0,19
370,2000,17,sepang,rosa,1971-02-24,Spanish,arrows,14,,Collision,0.0,20
371,2000,17,sepang,heidfeld,1977-05-10,German,prost,19,,Collision,0.0,21
372,2000,17,sepang,diniz,1970-05-22,Brazilian,sauber,20,,Collision,0.0,22
373,2001,1,albert_park,michael_schumacher,1969-01-03,German,ferrari,1,5906533.0,Finished,10.0,1
374,2001,1,albert_park,coulthard,1971-03-27,British,mclaren,6,5908250.0,Finished,6.0,2
375,2001,1,albert_park,barrichello,1972-05-23,Brazilian,ferrari,2,5940024.0,Finished,4.0,3
376,2001,1,albert_park,heidfeld,1977-05-10,German,sauber,10,5978012.0,Finished,3.0,4
377,2001,1,albert_park,frentzen,1967-05-18,German,jordan,4,5979340.0,Finished,2.0,5
378,2001,1,albert_park,raikkonen,1979-10-17,Finnish,sauber,13,5990676.0,Finished,1.0,6
379,2001,1,albert_park,panis,1966-09-02,French,bar,9,5993583.0,Finished,0.0,7
380,2001,1,albert_park,burti,1975-03-05,Brazilian,jaguar,21,,+1 Lap,0.0,8
381,2001,1,albert_park,alesi,1964-06-11,French,prost,14,,+1 Lap,0.0,9
382,2001,1,albert_park,verstappen,1972-03-04,Dutch,arrows,15,,+1 Lap,0.0,10
383,2001,1,albert_park,irvine,1965-11-10,British,jaguar,12,,+1 Lap,0.0,11
384,2001,1,albert_park,alonso,1981-07-29,Spanish,minardi,19,,+2 Laps,0.0,12
385,2001,1,albert_park,fisichella,1973-01-14,Italian,benetton,17,,+3 Laps,0.0,13
386,2001,1,albert_park,button,1980-01-19,British,benetton,16,,Electrical,0.0,14
387,2001,1,albert_park,montoya,1975-09-20,Colombian,williams,11,,Engine,0.0,15
388,2001,1,albert_park,trulli,1974-07-13,Italian,jordan,7,,Engine,0.0,16
389,2001,1,albert_park,hakkinen,1968-09-28,Finnish,mclaren,3,,Suspension,0.0,17
390,2001,1,albert_park,ralf_schumacher,1975-06-30,German,williams,5,,Collision,0.0,18
391,2001,1,albert_park,villeneuve,1971-04-09,Canadian,bar,8,,Collision,0.0,19
392,2001,1,albert_park,marques,1976-01-19,Brazilian,minardi,22,,Battery,0.0,20
393,2001,1,albert_park,bernoldi,1978-10-19,Brazilian,arrows,18,,Spun off,0.0,21
394,2001,1,albert_park,mazzacane,1975-05-08,Argentine,prost,20,,Brakes,0.0,22
395,2001,2,sepang,michael_schumacher,1969-01-03,German,ferrari,1,6454801.0,Finished,10.0,1
396,2001,2,sepang,barrichello,1972-05-23,Brazilian,ferrari,2,6478461.0,Finished,6.0,2
397,2001,2,sepang,coulthard,1971-03-27,British,mclaren,8,6483356.0,Finished,4.0,3
398,2001,2,sepang,frentzen,1967-05-18,German,jordan,9,6501344.0,Finished,3.0,4
399,2001,2,sepang,ralf_schumacher,1975-06-30,German,williams,3,6503034.0,Finished,2.0,5
400,2001,2,sepang,hakkinen,1968-09-28,Finnish,mclaren,4,6503407.0,Finished,1.0,6
401,2001,2,sepang,verstappen,1972-03-04,Dutch,arrows,18,6536361.0,Finished,0.0,7
402,2001,2,sepang,trulli,1974-07-13,Italian,jordan,5,,+1 Lap,0.0,8
403,2001,2,sepang,alesi,1964-06-11,French,prost,13,,+1 Lap,0.0,9
404,2001,2,sepang,burti,1975-03-05,Brazilian,jaguar,15,,+1 Lap,0.0,10
405,2001,2,sepang,button,1980-01-19,British,benetton,17,,+2 Laps,0.0,11
406,2001,2,sepang,mazzacane,1975-05-08,Argentine,prost,19,,+2 Laps,0.0,12
407,2001,2,sepang,alonso,1981-07-29,Spanish,minardi,21,,+3 Laps,0.0,13
408,2001,2,sepang,marques,1976-01-19,Brazilian,minardi,20,,+4 Laps,0.0,14
409,2001,2,sepang,fisichella,1973-01-14,Italian,benetton,16,,Fuel pressure,0.0,15
410,2001,2,sepang,villeneuve,1971-04-09,Canadian,bar,7,,Spun off,0.0,16
411,2001,2,sepang,heidfeld,1977-05-10,German,sauber,11,,Spun off,0.0,17
412,2001,2,sepang,bernoldi,1978-10-19,Brazilian,arrows,22,,Spun off,0.0,18
413,2001,2,sepang,montoya,1975-09-20,Colombian,williams,6,,Spun off,0.0,19
414,2001,2,sepang,irvine,1965-11-10,British,jaguar,12,,Water leak,0.0,20
415,2001,2,sepang,panis,1966-09-02,French,bar,10,,Oil leak,0.0,21
416,2001,2,sepang,raikkonen,1979-10-17,Finnish,sauber,14,,Driveshaft,0.0,22
417,2001,3,interlagos,coulthard,1971-03-27,British,mclaren,5,5940834.0,Finished,10.0,1
418,2001,3,interlagos,michael_schumacher,1969-01-03,German,ferrari,1,5956998.0,Finished,6.0,2
419,2001,3,interlagos,heidfeld,1977-05-10,German,sauber,9,,+1 Lap,4.0,3
420,2001,3,interlagos,panis,1966-09-02,French,bar,11,,+1 Lap,3.0,4
421,2001,3,interlagos,trulli,1974-07-13,Italian,jordan,7,,+1 Lap,2.0,5
422,2001,3,interlagos,fisichella,1973-01-14,Italian,benetton,18,,+1 Lap,1.0,6
423,2001,3,interlagos,villeneuve,1971-04-09,Canadian,bar,12,,+1 Lap,0.0,7
424,2001,3,interlagos,alesi,1964-06-11,French,prost,15,,+1 Lap,0.0,8
425,2001,3,interlagos,marques,1976-01-19,Brazilian,minardi,22,,+3 Laps,0.0,9
426,2001,3,interlagos,button,1980-01-19,British,benetton,20,,+7 Laps,0.0,10
427,2001,3,interlagos,frentzen,1967-05-18,German,jordan,8,,Electrical,0.0,11
428,2001,3,interlagos,raikkonen,1979-10-17,Finnish,sauber,10,,Spun off,0.0,12
429,2001,3,interlagos,ralf_schumacher,1975-06-30,German,williams,2,,Spun off,0.0,13
430,2001,3,interlagos,mazzacane,1975-05-08,Argentine,prost,21,,Clutch,0.0,14
431,2001,3,interlagos,irvine,1965-11-10,British,jaguar,13,,Spun off,0.0,15
432,2001,3,interlagos,montoya,1975-09-20,Colombian,williams,4,,Collision,0.0,16
433,2001,3,interlagos,verstappen,1972-03-04,Dutch,arrows,17,,Collision,0.0,17
434,2001,3,interlagos,burti,1975-03-05,Brazilian,jaguar,14,,Engine,0.0,18
435,2001,3,interlagos,alonso,1981-07-29,Spanish,minardi,19,,Electrical,0.0,19
436,2001,3,interlagos,bernoldi,1978-10-19,Brazilian,arrows,16,,Hydraulics,0.0,20
437,2001,3,interlagos,barrichello,1972-05-23,Brazilian,ferrari,6,,Collision,0.0,21
438,2001,3,interlagos,hakkinen,1968-09-28,Finnish,mclaren,3,,Stalled,0.0,22
439,2001,4,imola,ralf_schumacher,1975-06-30,German,williams,3,5444817.0,Finished,10.0,1
440,2001,4,imola,coulthard,1971-03-27,British,mclaren,1,5449169.0,Finished,6.0,2
441,2001,4,imola,barrichello,1972-05-23,Brazilian,ferrari,6,5479583.0,Finished,4.0,3
442,2001,4,imola,hakkinen,1968-09-28,Finnish,mclaren,2,5481132.0,Finished,3.0,4
443,2001,4,imola,trulli,1974-07-13,Italian,jordan,5,5530375.0,Finished,2.0,5
444,2001,4,imola,frentzen,1967-05-18,German,jordan,9,,+1 Lap,1.0,6
445,2001,4,imola,heidfeld,1977-05-10,German,sauber,12,,+1 Lap,0.0,7
446,2001,4,imola,panis,1966-09-02,French,bar,8,,+1 Lap,0.0,8
447,2001,4,imola,alesi,1964-06-11,French,prost,14,,+1 Lap,0.0,9
448,2001,4,imola,bernoldi,1978-10-19,Brazilian,arrows,16,,+2 Laps,0.0,10
449,2001,4,imola,burti,1975-03-05,Brazilian,jaguar,15,,+2 Laps,0.0,11
450,2001,4,imola,button,1980-01-19,British,benetton,21,,+2 Laps,0.0,12
451,2001,4,imola,marques,1976-01-19,Brazilian,minardi,22,,Engine,0.0,13
452,2001,4,imola,montoya,1975-09-20,Colombian,williams,7,,Clutch,0.0,14
453,2001,4,imola,irvine,1965-11-10,British,jaguar,13,,Engine,0.0,15
454,2001,4,imola,fisichella,1973-01-14,Italian,benetton,19,,Engine,0.0,16
455,2001,4,imola,villeneuve,1971-04-09,Canadian,bar,11,,Engine,0.0,17
456,2001,4,imola,mazzacane,1975-05-08,Argentine,prost,20,,Engine,0.0,18
457,2001,4,imola,michael_schumacher,1969-01-03,German,ferrari,4,,Suspension,0.0,19
458,2001,4,imola,raikkonen,1979-10-17,Finnish,sauber,10,,Steering,0.0,20
459,2001,4,imola,verstappen,1972-03-04,Dutch,arrows,17,,Exhaust,0.0,21
460,2001,4,imola,alonso,1981-07-29,Spanish,minardi,18,,Brakes,0.0,22
461,2001,5,catalunya,michael_schumacher,1969-01-03,German,ferrari,1,5463305.0,Finished,10.0,1
462,2001,5,catalunya,montoya,1975-09-20,Colombian,williams,12,5504043.0,Finished,6.0,2
463,2001,5,catalunya,villeneuve,1971-04-09,Canadian,bar,7,5512931.0,Finished,4.0,3
464,2001,5,catalunya,trulli,1974-07-13,Italian,jordan,6,5514558.0,Finished,3.0,4
465,2001,5,catalunya,coulthard,1971-03-27,British,mclaren,3,5514921.0,Finished,2.0,5
466,2001,5,catalunya,heidfeld,1977-05-10,German,sauber,10,5525198.0,Finished,1.0,6
467,2001,5,catalunya,panis,1966-09-02,French,bar,11,5528282.0,Finished,0.0,7
468,2001,5,catalunya,raikkonen,1979-10-17,Finnish,sauber,9,5543113.0,Finished,0.0,8
469,2001,5,catalunya,hakkinen,1968-09-28,Finnish,mclaren,2,,Clutch,0.0,9
470,2001,5,catalunya,alesi,1964-06-11,French,prost,15,,+1 Lap,0.0,10
471,2001,5,catalunya,burti,1975-03-05,Brazilian,prost,14,,+1 Lap,0.0,11
472,2001,5,catalunya,verstappen,1972-03-04,Dutch,arrows,17,,+2 Laps,0.0,12
473,2001,5,catalunya,alonso,1981-07-29,Spanish,minardi,18,,+2 Laps,0.0,13
474,2001,5,catalunya,fisichella,1973-01-14,Italian,benetton,19,,+2 Laps,0.0,14
475,2001,5,catalunya,button,1980-01-19,British,benetton,21,,+3 Laps,0.0,15
476,2001,5,catalunya,marques,1976-01-19,Brazilian,minardi,22,,+3 Laps,0.0,16
477,2001,5,catalunya,barrichello,1972-05-23,Brazilian,ferrari,4,,Suspension,0.0,17
478,2001,5,catalunya,irvine,1965-11-10,British,jaguar,13,,Engine,0.0,18
479,2001,5,catalunya,ralf_schumacher,1975-06-30,German,williams,5,,Brakes,0.0,19
480,2001,5,catalunya,bernoldi,1978-10-19,Brazilian,arrows,16,,Fuel pressure,0.0,20
481,2001,5,catalunya,rosa,1971-02-24,Spanish,jaguar,20,,Collision,0.0,21
482,2001,5,catalunya,frentzen,1967-05-18,German,jordan,8,,Collision,0.0,22
483,2001,6,osterreichring,coulthard,1971-03-27,British,mclaren,7,5265927.0,Finished,10.0,1
484,2001,6,osterreichring,michael_schumacher,1969-01-03,German,ferrari,1,5268117.0,Finished,6.0,2
485,2001,6,osterreichring,barrichello,1972-05-23,Brazilian,ferrari,4,5268454.0,Finished,4.0,3
486,2001,6,osterreichring,raikkonen,1979-10-17,Finnish,sauber,9,5307520.0,Finished,3.0,4
487,2001,6,osterreichring,panis,1966-09-02,French,bar,10,5319702.0,Finished,2.0,5
488,2001,6,osterreichring,verstappen,1972-03-04,Dutch,arrows,16,,+1 Lap,1.0,6
489,2001,6,osterreichring,irvine,1965-11-10,British,jaguar,13,,+1 Lap,0.0,7
490,2001,6,osterreichring,villeneuve,1971-04-09,Canadian,bar,12,,+1 Lap,0.0,8
491,2001,6,osterreichring,heidfeld,1977-05-10,German,sauber,6,,+2 Laps,0.0,9
492,2001,6,osterreichring,alesi,1964-06-11,French,prost,20,,+2 Laps,0.0,10
493,2001,6,osterreichring,burti,1975-03-05,Brazilian,prost,17,,+2 Laps,0.0,11
494,2001,6,osterreichring,button,1980-01-19,British,benetton,21,,Engine,0.0,12
495,2001,6,osterreichring,rosa,1971-02-24,Spanish,jaguar,14,,Transmission,0.0,13
496,2001,6,osterreichring,montoya,1975-09-20,Colombian,williams,2,,Hydraulics,0.0,14
497,2001,6,osterreichring,alonso,1981-07-29,Spanish,minardi,18,,Gearbox,0.0,15
498,2001,6,osterreichring,marques,1976-01-19,Brazilian,minardi,22,,Gearbox,0.0,16
499,2001,6,osterreichring,bernoldi,1978-10-19,Brazilian,arrows,15,,Hydraulics,0.0,17
500,2001,6,osterreichring,trulli,1974-07-13,Italian,jordan,5,,Disqualified,0.0,18
501,2001,6,osterreichring,ralf_schumacher,1975-06-30,German,williams,3,,Brakes,0.0,19
502,2001,6,osterreichring,fisichella,1973-01-14,Italian,benetton,19,,Engine,0.0,20
503,2001,6,osterreichring,hakkinen,1968-09-28,Finnish,mclaren,8,,Transmission,0.0,21
504,2001,6,osterreichring,frentzen,1967-05-18,German,jordan,11,,Gearbox,0.0,22
505,2001,7,monaco,michael_schumacher,1969-01-03,German,ferrari,2,6442561.0,Finished,10.0,1
506,2001,7,monaco,barrichello,1972-05-23,Brazilian,ferrari,4,6442992.0,Finished,6.0,2
507,2001,7,monaco,irvine,1965-11-10,British,jaguar,6,6473259.0,Finished,4.0,3
508,2001,7,monaco,villeneuve,1971-04-09,Canadian,bar,9,6475015.0,Finished,3.0,4
509,2001,7,monaco,coulthard,1971-03-27,British,mclaren,1,,+1 Lap,2.0,5
510,2001,7,monaco,alesi,1964-06-11,French,prost,11,,+1 Lap,1.0,6
511,2001,7,monaco,button,1980-01-19,British,benetton,17,,+1 Lap,0.0,7
512,2001,7,monaco,verstappen,1972-03-04,Dutch,arrows,19,,+1 Lap,0.0,8
513,2001,7,monaco,bernoldi,1978-10-19,Brazilian,arrows,20,,+2 Laps,0.0,9
514,2001,7,monaco,raikkonen,1979-10-17,Finnish,sauber,15,,+5 Laps,0.0,10
515,2001,7,monaco,ralf_schumacher,1975-06-30,German,williams,5,,Electrical,0.0,11
516,2001,7,monaco,marques,1976-01-19,Brazilian,minardi,22,,Transmission,0.0,12
517,2001,7,monaco,alonso,1981-07-29,Spanish,minardi,18,,Gearbox,0.0,13
518,2001,7,monaco,frentzen,1967-05-18,German,jordan,13,,Accident,0.0,14
519,2001,7,monaco,fisichella,1973-01-14,Italian,benetton,10,,Gearbox,0.0,15
520,2001,7,monaco,trulli,1974-07-13,Italian,jordan,8,,Hydraulics,0.0,16
521,2001,7,monaco,burti,1975-03-05,Brazilian,prost,21,,Gearbox,0.0,17
522,2001,7,monaco,rosa,1971-02-24,Spanish,jaguar,14,,Hydraulics,0.0,18
523,2001,7,monaco,hakkinen,1968-09-28,Finnish,mclaren,3,,Steering,0.0,19
524,2001,7,monaco,panis,1966-09-02,French,bar,12,,Steering,0.0,20
525,2001,7,monaco,montoya,1975-09-20,Colombian,williams,7,,Spun off,0.0,21
526,2001,7,monaco,heidfeld,1977-05-10,German,sauber,16,,Collision,0.0,22
527,2001,8,villeneuve,ralf_schumacher,1975-06-30,German,williams,2,5671522.0,Finished,10.0,1
528,2001,8,villeneuve,michael_schumacher,1969-01-03,German,ferrari,1,5691757.0,Finished,6.0,2
529,2001,8,villeneuve,hakkinen,1968-09-28,Finnish,mclaren,8,5712194.0,Finished,4.0,3
530,2001,8,villeneuve,raikkonen,1979-10-17,Finnish,sauber,7,5739638.0,Finished,3.0,4
531,2001,8,villeneuve,alesi,1964-06-11,French,prost,16,5741957.0,Finished,2.0,5
532,2001,8,villeneuve,rosa,1971-02-24,Spanish,jaguar,14,,+1 Lap,1.0,6
533,2001,8,villeneuve,zonta,1976-03-23,Brazilian,jordan,12,,+1 Lap,0.0,7
534,2001,8,villeneuve,burti,1975-03-05,Brazilian,prost,19,,+1 Lap,0.0,8
535,2001,8,villeneuve,marques,1976-01-19,Brazilian,minardi,21,,+3 Laps,0.0,9
536,2001,8,villeneuve,verstappen,1972-03-04,Dutch,arrows,13,,Brakes,0.0,10
537,2001,8,villeneuve,trulli,1974-07-13,Italian,jordan,4,,Brakes,0.0,11
538,2001,8,villeneuve,coulthard,1971-03-27,British,mclaren,3,,Engine,0.0,12
539,2001,8,villeneuve,panis,1966-09-02,French,bar,6,,Brakes,0.0,13
540,2001,8,villeneuve,villeneuve,1971-04-09,Canadian,bar,9,,Halfshaft,0.0,14
541,2001,8,villeneuve,bernoldi,1978-10-19,Brazilian,arrows,17,,Engine,0.0,15
542,2001,8,villeneuve,montoya,1975-09-20,Colombian,williams,10,,Accident,0.0,16
543,2001,8,villeneuve,barrichello,1972-05-23,Brazilian,ferrari,5,,Spun off,0.0,17
544,2001,8,villeneuve,button,1980-01-19,British,benetton,20,,Oil leak,0.0,18
545,2001,8,villeneuve,alonso,1981-07-29,Spanish,minardi,22,,Transmission,0.0,19
546,2001,8,villeneuve,heidfeld,1977-05-10,German,sauber,11,,Collision,0.0,20
547,2001,8,villeneuve,irvine,1965-11-10,British,jaguar,15,,Collision,0.0,21
548,2001,8,villeneuve,fisichella,1973-01-14,Italian,benetton,18,,Collision,0.0,22
549,2001,9,nurburgring,michael_schumacher,1969-01-03,German,ferrari,1,5382724.0,Finished,10.0,1
550,2001,9,nurburgring,montoya,1975-09-20,Colombian,williams,3,5386851.0,Finished,6.0,2
551,2001,9,nurburgring,coulthard,1971-03-27,British,mclaren,5,5407717.0,Finished,4.0,3
552,2001,9,nurburgring,ralf_schumacher,1975-06-30,German,williams,2,5416069.0,Finished,3.0,4
553,2001,9,nurburgring,barrichello,1972-05-23,Brazilian,ferrari,4,5428219.0,Finished,2.0,5
554,2001,9,nurburgring,hakkinen,1968-09-28,Finnish,mclaren,6,5447592.0,Finished,1.0,6
555,2001,9,nurburgring,irvine,1965-11-10,British,jaguar,12,5448922.0,Finished,0.0,7
556,2001,9,nurburgring,rosa,1971-02-24,Spanish,jaguar,16,,+1 Lap,0.0,8
557,2001,9,nurburgring,villeneuve,1971-04-09,Canadian,bar,11,,+1 Lap,0.0,9
558,2001,9,nurburgring,raikkonen,1979-10-17,Finnish,sauber,9,,+1 Lap,0.0,10
559,2001,9,nurburgring,fisichella,1973-01-14,Italian,benetton,15,,+1 Lap,0.0,11
560,2001,9,nurburgring,burti,1975-03-05,Brazilian,prost,17,,+2 Laps,0.0,12
561,2001,9,nurburgring,button,1980-01-19,British,benetton,20,,+2 Laps,0.0,13
562,2001,9,nurburgring,alonso,1981-07-29,Spanish,minardi,21,,+2 Laps,0.0,14
563,2001,9,nurburgring,alesi,1964-06-11,French,prost,14,,Spun off,0.0,15
564,2001,9,nurburgring,verstappen,1972-03-04,Dutch,arrows,19,,Engine,0.0,16
565,2001,9,nurburgring,heidfeld,1977-05-10,German,sauber,10,,Driveshaft,0.0,17
566,2001,9,nurburgring,frentzen,1967-05-18,German,jordan,8,,Spun off,0.0,18
567,2001,9,nurburgring,trulli,1974-07-13,Italian,jordan,7,,Transmission,0.0,19
568,2001,9,nurburgring,bernoldi,1978-10-19,Brazilian,arrows,18,,Gearbox,0.0,20
569,2001,9,nurburgring,panis,1966-09-02,French,bar,13,,Electrical,0.0,21
570,2001,9,nurburgring,marques,1976-01-19,Brazilian,minardi,22,,Electrical,0.0,22
571,2001,10,magny_cours,michael_schumacher,1969-01-03,German,ferrari,2,5615636.0,Finished,10.0,1
572,2001,10,magny_cours,ralf_schumacher,1975-06-30,German,williams,1,5626035.0,Finished,6.0,2
573,2001,10,magny_cours,barrichello,1972-05-23,Brazilian,ferrari,8,5632017.0,Finished,4.0,3
574,2001,10,magny_cours,coulthard,1971-03-27,British,mclaren,3,5632742.0,Finished,3.0,4
575,2001,10,magny_cours,trulli,1974-07-13,Italian,jordan,5,5683921.0,Finished,2.0,5
