,season,round,constructor,constructor_points,constructor_wins,constructor_standings_pos
1732,2016,7,force_india,37.0,0.0,5.0
1733,2016,7,toro_rosso,30.0,0.0,6.0
1734,2016,7,mclaren,24.0,0.0,7.0
1735,2016,7,haas,22.0,0.0,8.0
1736,2016,7,renault,6.0,0.0,9.0
1737,2016,7,sauber,0.0,0.0,10.0
1738,2016,7,manor,0.0,0.0,11.0
1739,2016,8,mercedes,223.0,6.0,1.0
1740,2016,8,ferrari,147.0,0.0,2.0
1741,2016,8,red_bull,130.0,1.0,3.0
1742,2016,8,williams,81.0,0.0,4.0
1743,2016,8,force_india,42.0,0.0,5.0
1744,2016,8,toro_rosso,32.0,0.0,6.0
1745,2016,8,mclaren,24.0,0.0,7.0
1746,2016,8,haas,22.0,0.0,8.0
1747,2016,8,renault,6.0,0.0,9.0
1748,2016,8,sauber,0.0,0.0,10.0
1749,2016,8,manor,0.0,0.0,11.0
1750,2016,9,mercedes,258.0,7.0,1.0
1751,2016,9,ferrari,177.0,0.0,2.0
1752,2016,9,red_bull,140.0,1.0,3.0
1753,2016,9,williams,90.0,0.0,4.0
1754,2016,9,force_india,59.0,0.0,5.0
1755,2016,9,toro_rosso,32.0,0.0,6.0
1756,2016,9,mclaren,24.0,0.0,7.0
1757,2016,9,haas,22.0,0.0,8.0
1758,2016,9,renault,6.0,0.0,9.0
1759,2016,9,manor,0.0,0.0,11.0
1760,2016,9,sauber,0.0,0.0,10.0
1761,2016,10,mercedes,295.0,8.0,1.0
1762,2016,10,ferrari,192.0,0.0,2.0
1763,2016,10,red_bull,168.0,1.0,3.0
1764,2016,10,williams,92.0,0.0,4.0
1765,2016,10,force_india,59.0,0.0,5.0
1766,2016,10,toro_rosso,36.0,0.0,6.0
1767,2016,10,mclaren,32.0,0.0,7.0
1768,2016,10,haas,28.0,0.0,8.0
1769,2016,10,renault,6.0,0.0,9.0
1770,2016,10,manor,1.0,0.0,10.0
1771,2016,10,sauber,0.0,0.0,11.0
1772,2016,11,mercedes,335.0,9.0,1.0
1773,2016,11,ferrari,204.0,0.0,2.0
1774,2016,11,red_bull,198.0,1.0,3.0
1775,2016,11,williams,92.0,0.0,4.0
1776,2016,11,force_india,73.0,0.0,5.0
1777,2016,11,toro_rosso,41.0,0.0,6.0
1778,2016,11,mclaren,32.0,0.0,7.0
1779,2016,11,haas,28.0,0.0,8.0
1780,2016,11,renault,6.0,0.0,9.0
1781,2016,11,manor,1.0,0.0,10.0
1782,2016,11,sauber,0.0,0.0,11.0
1783,2016,12,mercedes,378.0,10.0,1.0
1784,2016,12,red_bull,223.0,1.0,3.0
1785,2016,12,ferrari,224.0,0.0,2.0
1786,2016,12,williams,94.0,0.0,4.0
1787,2016,12,force_india,74.0,0.0,5.0
1788,2016,12,toro_rosso,45.0,0.0,6.0
1789,2016,12,mclaren,38.0,0.0,7.0
1790,2016,12,haas,28.0,0.0,8.0
1791,2016,12,renault,6.0,0.0,9.0
1792,2016,12,manor,1.0,0.0,10.0
1793,2016,12,sauber,0.0,0.0,11.0
1794,2016,13,mercedes,415.0,11.0,1.0
1795,2016,13,red_bull,256.0,1.0,2.0
1796,2016,13,ferrari,242.0,0.0,3.0
1797,2016,13,force_india,81.0,0.0,5.0
1798,2016,13,williams,96.0,0.0,4.0
1799,2016,13,mclaren,42.0,0.0,7.0
1800,2016,13,toro_rosso,45.0,0.0,6.0
1801,2016,13,haas,28.0,0.0,8.0
1802,2016,13,renault,6.0,0.0,9.0
1803,2016,13,manor,1.0,0.0,10.0
1804,2016,13,sauber,0.0,0.0,11.0
1805,2016,14,mercedes,455.0,12.0,1.0
1806,2016,14,red_bull,274.0,1.0,2.0
1807,2016,14,ferrari,252.0,0.0,3.0
1808,2016,14,williams,101.0,0.0,5.0
1809,2016,14,force_india,103.0,0.0,4.0
1810,2016,14,mclaren,48.0,0.0,6.0
1811,2016,14,toro_rosso,45.0,0.0,7.0
1812,2016,14,haas,28.0,0.0,8.0
1813,2016,14,renault,6.0,0.0,9.0
1814,2016,14,manor,1.0,0.0,10.0
1815,2016,14,sauber,0.0,0.0,11.0
1816,2016,15,mercedes,498.0,13.0,1.0
1817,2016,15,red_bull,290.0,1.0,2.0
1818,2016,15,ferrari,279.0,0.0,3.0
1819,2016,15,force_india,108.0,0.0,5.0
1820,2016,15,williams,111.0,0.0,4.0
1821,2016,15,mclaren,48.0,0.0,6.0
1822,2016,15,toro_rosso,45.0,0.0,7.0
1823,2016,15,haas,28.0,0.0,8.0
1824,2016,15,renault,6.0,0.0,9.0
1825,2016,15,manor,1.0,0.0,10.0
1826,2016,15,sauber,0.0,0.0,11.0
1827,2016,16,mercedes,538.0,14.0,1.0
1828,2016,16,red_bull,316.0,1.0,2.0
1829,2016,16,ferrari,301.0,0.0,3.0
1830,2016,16,force_india,112.0,0.0,4.0
1831,2016,16,williams,111.0,0.0,5.0
1832,2016,16,mclaren,54.0,0.0,6.0
1833,2016,16,toro_rosso,47.0,0.0,7.0
1834,2016,16,haas,28.0,0.0,8.0
1835,2016,16,renault,7.0,0.0,9.0
1836,2016,16,manor,1.0,0.0,10.0
1837,2016,16,sauber,0.0,0.0,11.0
1838,2016,17,mercedes,553.0,14.0,1.0
1839,2016,17,red_bull,359.0,2.0,2.0
1840,2016,17,ferrari,313.0,0.0,3.0
1841,2016,17,force_india,124.0,0.0,4.0
1842,2016,17,williams,121.0,0.0,5.0
1843,2016,17,mclaren,62.0,0.0,6.0
1844,2016,17,toro_rosso,47.0,0.0,7.0
1845,2016,17,haas,28.0,0.0,8.0
1846,2016,17,renault,8.0,0.0,9.0
1847,2016,17,manor,1.0,0.0,10.0
1848,2016,17,sauber,0.0,0.0,11.0
1849,2016,18,mercedes,593.0,15.0,1.0
1850,2016,18,red_bull,385.0,2.0,2.0
1851,2016,18,ferrari,335.0,0.0,3.0
1852,2016,18,force_india,134.0,0.0,4.0
1853,2016,18,williams,124.0,0.0,5.0
1854,2016,18,mclaren,62.0,0.0,6.0
1855,2016,18,toro_rosso,47.0,0.0,7.0
1856,2016,18,haas,28.0,0.0,8.0
1857,2016,18,renault,8.0,0.0,9.0
1858,2016,18,manor,1.0,0.0,10.0
1859,2016,18,sauber,0.0,0.0,11.0
1860,2016,19,mercedes,636.0,16.0,1.0
1861,2016,19,red_bull,400.0,2.0,2.0
1862,2016,19,ferrari,347.0,0.0,3.0
1863,2016,19,force_india,138.0,0.0,4.0
1864,2016,19,williams,130.0,0.0,5.0
1865,2016,19,mclaren,74.0,0.0,6.0
1866,2016,19,toro_rosso,55.0,0.0,7.0
1867,2016,19,haas,29.0,0.0,8.0
1868,2016,19,renault,8.0,0.0,9.0
1869,2016,19,manor,1.0,0.0,10.0
1870,2016,19,sauber,0.0,0.0,11.0
1871,2016,20,mercedes,679.0,17.0,1.0
1872,2016,20,red_bull,427.0,2.0,2.0
1873,2016,20,ferrari,365.0,0.0,3.0
1874,2016,20,force_india,145.0,0.0,4.0
1875,2016,20,williams,136.0,0.0,5.0
1876,2016,20,mclaren,74.0,0.0,6.0
1877,2016,20,toro_rosso,55.0,0.0,7.0
1878,2016,20,haas,29.0,0.0,8.0
1879,2016,20,renault,8.0,0.0,9.0
1880,2016,20,sauber,0.0,0.0,11.0
1881,2016,20,manor,1.0,0.0,10.0
1882,2016,21,mercedes,722.0,18.0,1.0
1883,2016,21,red_bull,446.0,2.0,2.0
1884,2016,21,ferrari,375.0,0.0,3.0
1885,2016,21,force_india,163.0,0.0,4.0
1886,2016,21,williams,136.0,0.0,5.0
1887,2016,21,mclaren,75.0,0.0,6.0
1888,2016,21,toro_rosso,63.0,0.0,7.0
1889,2016,21,haas,29.0,0.0,8.0
1890,2016,21,renault,8.0,0.0,9.0
1891,2016,21,sauber,2.0,0.0,10.0
1892,2016,21,manor,1.0,0.0,11.0
1893,2017,1,ferrari,0.0,0.0,0.0
1894,2017,1,mercedes,0.0,0.0,0.0
1895,2017,1,red_bull,0.0,0.0,0.0
1896,2017,1,williams,0.0,0.0,0.0
1897,2017,1,force_india,0.0,0.0,0.0
1898,2017,1,toro_rosso,0.0,0.0,0.0
1899,2017,1,renault,0.0,0.0,0.0
1900,2017,1,sauber,0.0,0.0,0.0
1901,2017,1,mclaren,0.0,0.0,0.0
1902,2017,1,haas,0.0,0.0,0.0
1903,2017,2,mercedes,33.0,0.0,2.0
1904,2017,2,ferrari,37.0,1.0,1.0
1905,2017,2,red_bull,10.0,0.0,3.0
1906,2017,2,toro_rosso,6.0,0.0,6.0
1907,2017,2,force_india,7.0,0.0,5.0
1908,2017,2,williams,8.0,0.0,4.0
1909,2017,2,haas,0.0,0.0,10.0
1910,2017,2,renault,0.0,0.0,7.0
1911,2017,2,sauber,0.0,0.0,8.0
1912,2017,2,mclaren,0.0,0.0,9.0
1913,2017,3,ferrari,65.0,1.0,2.0
1914,2017,3,mercedes,66.0,1.0,1.0
1915,2017,3,red_bull,37.0,0.0,3.0
1916,2017,3,force_india,10.0,0.0,5.0
1917,2017,3,williams,8.0,0.0,6.0
1918,2017,3,toro_rosso,12.0,0.0,4.0
1919,2017,3,haas,4.0,0.0,7.0
1920,2017,3,renault,0.0,0.0,8.0
1921,2017,3,sauber,0.0,0.0,9.0
1922,2017,3,mclaren,0.0,0.0,10.0
1923,2017,4,mercedes,99.0,1.0,2.0
1924,2017,4,ferrari,102.0,2.0,1.0
1925,2017,4,red_bull,47.0,0.0,3.0
1926,2017,4,force_india,17.0,0.0,4.0
1927,2017,4,williams,16.0,0.0,5.0
1928,2017,4,toro_rosso,12.0,0.0,6.0
1929,2017,4,haas,8.0,0.0,7.0
1930,2017,4,renault,2.0,0.0,8.0
1931,2017,4,sauber,0.0,0.0,9.0
1932,2017,4,mclaren,0.0,0.0,10.0
1933,2017,5,mercedes,136.0,2.0,1.0
1934,2017,5,ferrari,135.0,2.0,2.0
1935,2017,5,red_bull,57.0,0.0,3.0
1936,2017,5,force_india,31.0,0.0,4.0
1937,2017,5,toro_rosso,13.0,0.0,6.0
1938,2017,5,williams,18.0,0.0,5.0
1939,2017,5,renault,6.0,0.0,8.0
1940,2017,5,haas,8.0,0.0,7.0
1941,2017,5,sauber,0.0,0.0,9.0
1942,2017,5,mclaren,0.0,0.0,10.0
1943,2017,6,ferrari,153.0,2.0,2.0
1944,2017,6,mercedes,161.0,3.0,1.0
1945,2017,6,red_bull,72.0,0.0,3.0
1946,2017,6,force_india,53.0,0.0,4.0
1947,2017,6,toro_rosso,21.0,0.0,5.0
1948,2017,6,williams,18.0,0.0,6.0
1949,2017,6,renault,14.0,0.0,7.0
1950,2017,6,haas,9.0,0.0,8.0
1951,2017,6,sauber,4.0,0.0,9.0
1952,2017,6,mclaren,0.0,0.0,10.0
1953,2017,7,mercedes,179.0,3.0,2.0
1954,2017,7,ferrari,196.0,3.0,1.0
1955,2017,7,red_bull,97.0,0.0,3.0
1956,2017,7,force_india,53.0,0.0,4.0
1957,2017,7,toro_rosso,29.0,0.0,5.0
1958,2017,7,williams,20.0,0.0,6.0
1959,2017,7,renault,14.0,0.0,7.0
1960,2017,7,haas,14.0,0.0,8.0
1961,2017,7,sauber,4.0,0.0,9.0
1962,2017,7,mclaren,0.0,0.0,10.0
1963,2017,8,mercedes,222.0,4.0,1.0
1964,2017,8,ferrari,214.0,3.0,2.0
1965,2017,8,red_bull,112.0,0.0,3.0
1966,2017,8,force_india,71.0,0.0,4.0
1967,2017,8,williams,22.0,0.0,6.0
1968,2017,8,toro_rosso,29.0,0.0,5.0
1969,2017,8,haas,15.0,0.0,8.0
1970,2017,8,renault,18.0,0.0,7.0
1971,2017,8,sauber,4.0,0.0,9.0
1972,2017,8,mclaren,0.0,0.0,10.0
1973,2017,9,mercedes,250.0,4.0,1.0
1974,2017,9,ferrari,226.0,3.0,2.0
1975,2017,9,red_bull,137.0,1.0,3.0
1976,2017,9,force_india,79.0,0.0,4.0
1977,2017,9,williams,37.0,0.0,5.0
1978,2017,9,toro_rosso,33.0,0.0,6.0
1979,2017,9,haas,21.0,0.0,7.0
1980,2017,9,renault,18.0,0.0,8.0
1981,2017,9,sauber,5.0,0.0,9.0
1982,2017,9,mclaren,2.0,0.0,10.0
1983,2017,10,mercedes,287.0,5.0,1.0
1984,2017,10,ferrari,254.0,3.0,2.0
1985,2017,10,red_bull,152.0,1.0,3.0
1986,2017,10,force_india,89.0,0.0,4.0
1987,2017,10,williams,40.0,0.0,5.0
1988,2017,10,toro_rosso,33.0,0.0,6.0
1989,2017,10,haas,29.0,0.0,7.0
1990,2017,10,renault,18.0,0.0,8.0
1991,2017,10,sauber,5.0,0.0,9.0
1992,2017,10,mclaren,2.0,0.0,10.0
1993,2017,11,mercedes,330.0,6.0,1.0
1994,2017,11,ferrari,275.0,3.0,2.0
1995,2017,11,red_bull,174.0,1.0,3.0
1996,2017,11,force_india,95.0,0.0,4.0
1997,2017,11,williams,41.0,0.0,5.0
1998,2017,11,toro_rosso,33.0,0.0,6.0
1999,2017,11,haas,29.0,0.0,7.0
2000,2017,11,renault,26.0,0.0,8.0
2001,2017,11,mclaren,2.0,0.0,10.0
2002,2017,11,sauber,5.0,0.0,9.0
2003,2017,12,mercedes,357.0,6.0,1.0
2004,2017,12,ferrari,318.0,4.0,2.0
2005,2017,12,red_bull,184.0,1.0,3.0
2006,2017,12,force_india,101.0,0.0,4.0
2007,2017,12,williams,41.0,0.0,5.0
2008,2017,12,toro_rosso,39.0,0.0,6.0
2009,2017,12,haas,29.0,0.0,7.0
2010,2017,12,renault,26.0,0.0,8.0
2011,2017,12,mclaren,11.0,0.0,9.0
2012,2017,12,sauber,5.0,0.0,10.0
2013,2017,13,mercedes,392.0,7.0,1.0
2014,2017,13,ferrari,348.0,4.0,2.0
2015,2017,13,red_bull,199.0,1.0,3.0
2016,2017,13,force_india,103.0,0.0,4.0
2017,2017,13,williams,45.0,0.0,5.0
2018,2017,13,toro_rosso,40.0,0.0,6.0
2019,2017,13,haas,35.0,0.0,7.0
2020,2017,13,renault,34.0,0.0,8.0
2021,2017,13,mclaren,11.0,0.0,9.0
2022,2017,13,sauber,5.0,0.0,10.0
2023,2017,14,mercedes,435.0,8.0,1.0
2024,2017,14,ferrari,373.0,4.0,2.0
2025,2017,14,red_bull,212.0,1.0,3.0
2026,2017,14,force_india,113.0,0.0,4.0
2027,2017,14,williams,55.0,0.0,5.0
2028,2017,14,toro_rosso,40.0,0.0,6.0
2029,2017,14,renault,34.0,0.0,8.0
2030,2017,14,haas,35.0,0.0,7.0
2031,2017,14,mclaren,11.0,0.0,9.0
2032,2017,14,sauber,5.0,0.0,10.0
2033,2017,15,mercedes,475.0,9.0,1.0
2034,2017,15,ferrari,373.0,4.0,2.0
2035,2017,15,red_bull,230.0,1.0,3.0
2036,2017,15,force_india,124.0,0.0,4.0
2037,2017,15,williams,59.0,0.0,5.0
2038,2017,15,toro_rosso,52.0,0.0,6.0
2039,2017,15,renault,42.0,0.0,7.0
2040,2017,15,haas,37.0,0.0,8.0
2041,2017,15,mclaren,17.0,0.0,9.0
2042,2017,15,sauber,5.0,0.0,10.0
2043,2017,16,mercedes,503.0,9.0,1.0
2044,2017,16,ferrari,385.0,4.0,2.0
2045,2017,16,red_bull,270.0,2.0,3.0
2046,2017,16,force_india,133.0,0.0,4.0
2047,2017,16,williams,65.0,0.0,5.0
2048,2017,16,toro_rosso,52.0,0.0,6.0
2049,2017,16,haas,37.0,0.0,8.0
2050,2017,16,renault,42.0,0.0,7.0
2051,2017,16,mclaren,23.0,0.0,9.0
2052,2017,16,sauber,5.0,0.0,10.0
2053,2017,17,mercedes,540.0,10.0,1.0
2054,2017,17,ferrari,395.0,4.0,2.0
2055,2017,17,red_bull,303.0,2.0,3.0
2056,2017,17,force_india,147.0,0.0,4.0
2057,2017,17,williams,66.0,0.0,5.0
2058,2017,17,toro_rosso,52.0,0.0,6.0
2059,2017,17,renault,42.0,0.0,8.0
2060,2017,17,haas,43.0,0.0,7.0
2061,2017,17,mclaren,23.0,0.0,9.0
2062,2017,17,sauber,5.0,0.0,10.0
2063,2017,18,mercedes,575.0,11.0,1.0
2064,2017,18,ferrari,428.0,4.0,2.0
2065,2017,18,red_bull,315.0,2.0,3.0
2066,2017,18,force_india,159.0,0.0,4.0
2067,2017,18,williams,68.0,0.0,5.0
2068,2017,18,toro_rosso,53.0,0.0,6.0
2069,2017,18,renault,48.0,0.0,7.0
2070,2017,18,haas,43.0,0.0,8.0
2071,2017,18,mclaren,23.0,0.0,9.0
2072,2017,18,sauber,5.0,0.0,10.0
2073,2017,19,mercedes,595.0,11.0,1.0
2074,2017,19,ferrari,455.0,4.0,2.0
2075,2017,19,red_bull,340.0,3.0,3.0
2076,2017,19,force_india,175.0,0.0,4.0
2077,2017,19,williams,76.0,0.0,5.0
2078,2017,19,toro_rosso,53.0,0.0,6.0
2079,2017,19,renault,48.0,0.0,7.0
2080,2017,19,haas,47.0,0.0,8.0
2081,2017,19,mclaren,24.0,0.0,9.0
2082,2017,19,sauber,5.0,0.0,10.0
2083,2017,20,mercedes,625.0,11.0,1.0
2084,2017,20,ferrari,495.0,5.0,2.0
2085,2017,20,red_bull,358.0,3.0,3.0
2086,2017,20,force_india,177.0,0.0,4.0
2087,2017,20,williams,82.0,0.0,5.0
2088,2017,20,renault,49.0,0.0,7.0
2089,2017,20,toro_rosso,53.0,0.0,6.0
2090,2017,20,haas,47.0,0.0,8.0
2091,2017,20,mclaren,28.0,0.0,9.0
2092,2017,20,sauber,5.0,0.0,10.0
2093,2018,1,ferrari,0.0,0.0,0.0
2094,2018,1,mercedes,0.0,0.0,0.0
2095,2018,1,red_bull,0.0,0.0,0.0
2096,2018,1,mclaren,0.0,0.0,0.0
2097,2018,1,renault,0.0,0.0,0.0
2098,2018,1,force_india,0.0,0.0,0.0
2099,2018,1,sauber,0.0,0.0,0.0
2100,2018,1,williams,0.0,0.0,0.0
2101,2018,1,toro_rosso,0.0,0.0,0.0
2102,2018,1,haas,0.0,0.0,0.0
2103,2018,2,ferrari,40.0,1.0,1.0
2104,2018,2,mercedes,22.0,0.0,2.0
2105,2018,2,mclaren,12.0,0.0,4.0
2106,2018,2,red_bull,20.0,0.0,3.0
2107,2018,2,renault,7.0,0.0,5.0
2108,2018,2,toro_rosso,0.0,0.0,9.0
2109,2018,2,haas,0.0,0.0,10.0
2110,2018,2,sauber,0.0,0.0,7.0
2111,2018,2,force_india,0.0,0.0,6.0
2112,2018,2,williams,0.0,0.0,8.0
2113,2018,3,mercedes,55.0,0.0,2.0
2114,2018,3,ferrari,65.0,2.0,1.0
2115,2018,3,red_bull,20.0,0.0,4.0
2116,2018,3,mclaren,22.0,0.0,3.0
2117,2018,3,renault,15.0,0.0,5.0
2118,2018,3,toro_rosso,12.0,0.0,6.0
2119,2018,3,haas,10.0,0.0,7.0
2120,2018,3,sauber,2.0,0.0,8.0
2121,2018,3,force_india,1.0,0.0,9.0
2122,2018,3,williams,0.0,0.0,10.0
2123,2018,4,ferrari,84.0,2.0,2.0
2124,2018,4,mercedes,85.0,0.0,1.0
2125,2018,4,red_bull,55.0,1.0,3.0
2126,2018,4,mclaren,28.0,0.0,4.0
2127,2018,4,renault,25.0,0.0,5.0
2128,2018,4,force_india,1.0,0.0,9.0
2129,2018,4,toro_rosso,12.0,0.0,6.0
2130,2018,4,haas,11.0,0.0,7.0
2131,2018,4,sauber,2.0,0.0,8.0
2132,2018,4,williams,0.0,0.0,10.0
2133,2018,5,mercedes,110.0,1.0,2.0
2134,2018,5,ferrari,114.0,2.0,1.0
2135,2018,5,red_bull,55.0,1.0,3.0
2136,2018,5,renault,35.0,0.0,5.0
2137,2018,5,mclaren,36.0,0.0,4.0
2138,2018,5,haas,11.0,0.0,8.0
2139,2018,5,force_india,16.0,0.0,6.0
2140,2018,5,toro_rosso,13.0,0.0,7.0
2141,2018,5,sauber,10.0,0.0,9.0
2142,2018,5,williams,4.0,0.0,10.0
2143,2018,6,mercedes,153.0,2.0,1.0
2144,2018,6,ferrari,126.0,2.0,2.0
2145,2018,6,red_bull,80.0,1.0,3.0
2146,2018,6,renault,41.0,0.0,4.0
2147,2018,6,mclaren,40.0,0.0,5.0
2148,2018,6,force_india,18.0,0.0,7.0
2149,2018,6,toro_rosso,13.0,0.0,8.0
2150,2018,6,haas,19.0,0.0,6.0
2151,2018,6,sauber,11.0,0.0,9.0
2152,2018,6,williams,4.0,0.0,10.0
2153,2018,7,mercedes,178.0,2.0,1.0
2154,2018,7,ferrari,156.0,2.0,2.0
2155,2018,7,red_bull,107.0,2.0,3.0
2156,2018,7,renault,46.0,0.0,4.0
2157,2018,7,mclaren,40.0,0.0,5.0
2158,2018,7,force_india,26.0,0.0,6.0
2159,2018,7,toro_rosso,19.0,0.0,7.0
2160,2018,7,haas,19.0,0.0,8.0
2161,2018,7,sauber,11.0,0.0,9.0
2162,2018,7,williams,4.0,0.0,10.0
2163,2018,8,mercedes,206.0,2.0,1.0
2164,2018,8,ferrari,189.0,3.0,2.0
2165,2018,8,red_bull,134.0,2.0,3.0
2166,2018,8,renault,56.0,0.0,4.0
2167,2018,8,mclaren,40.0,0.0,5.0
2168,2018,8,force_india,28.0,0.0,6.0
2169,2018,8,haas,19.0,0.0,8.0
2170,2018,8,toro_rosso,19.0,0.0,7.0
2171,2018,8,sauber,12.0,0.0,9.0
2172,2018,8,williams,4.0,0.0,10.0
2173,2018,9,ferrari,214.0,3.0,2.0
2174,2018,9,mercedes,237.0,3.0,1.0
2175,2018,9,red_bull,164.0,2.0,3.0
2176,2018,9,renault,62.0,0.0,4.0
2177,2018,9,haas,27.0,0.0,7.0
2178,2018,9,mclaren,40.0,0.0,5.0
2179,2018,9,force_india,28.0,0.0,6.0
2180,2018,9,toro_rosso,19.0,0.0,8.0
2181,2018,9,sauber,13.0,0.0,9.0
2182,2018,9,williams,4.0,0.0,10.0
2183,2018,10,ferrari,247.0,3.0,1.0
2184,2018,10,mercedes,237.0,3.0,2.0
2185,2018,10,red_bull,189.0,3.0,3.0
2186,2018,10,renault,62.0,0.0,4.0
2187,2018,10,haas,49.0,0.0,5.0
2188,2018,10,force_india,42.0,0.0,7.0
2189,2018,10,mclaren,44.0,0.0,6.0
2190,2018,10,toro_rosso,19.0,0.0,8.0
2191,2018,10,sauber,16.0,0.0,9.0
2192,2018,10,williams,4.0,0.0,10.0
2193,2018,11,mercedes,267.0,3.0,2.0
2194,2018,11,ferrari,287.0,4.0,1.0
2195,2018,11,red_bull,199.0,3.0,3.0
2196,2018,11,renault,70.0,0.0,4.0
2197,2018,11,force_india,49.0,0.0,6.0
2198,2018,11,haas,51.0,0.0,5.0
2199,2018,11,mclaren,48.0,0.0,7.0
2200,2018,11,toro_rosso,19.0,0.0,8.0
2201,2018,11,sauber,16.0,0.0,9.0
2202,2018,11,williams,4.0,0.0,10.0
2203,2018,12,mercedes,310.0,4.0,1.0
2204,2018,12,ferrari,302.0,4.0,2.0
2205,2018,12,red_bull,211.0,3.0,3.0
2206,2018,12,renault,80.0,0.0,4.0
2207,2018,12,haas,59.0,0.0,6.0
2208,2018,12,force_india,59.0,0.0,5.0
2209,2018,12,mclaren,48.0,0.0,7.0
2210,2018,12,toro_rosso,20.0,0.0,8.0
2211,2018,12,sauber,18.0,0.0,9.0
2212,2018,12,williams,4.0,0.0,10.0
2213,2018,13,mercedes,345.0,5.0,1.0
2214,2018,13,ferrari,335.0,4.0,2.0
2215,2018,13,red_bull,223.0,3.0,3.0
2216,2018,13,renault,82.0,0.0,4.0
2217,2018,13,haas,66.0,0.0,5.0
2218,2018,13,mclaren,52.0,0.0,7.0
