,season,round,driver,driver_points,driver_wins,driver_standings_pos
585,2001,11,alesi,3.0,0.0,14.0
586,2001,11,verstappen,1.0,0.0,15.0
587,2001,11,rosa,1.0,0.0,16.0
588,2001,11,fisichella,1.0,0.0,17.0
589,2001,11,button,0.0,0.0,18.0
590,2001,11,zonta,0.0,0.0,19.0
591,2001,11,burti,0.0,0.0,20.0
592,2001,11,marques,0.0,0.0,21.0
593,2001,11,bernoldi,0.0,0.0,22.0
594,2001,11,alonso,0.0,0.0,23.0
595,2001,11,mazzacane,0.0,0.0,24.0
596,2001,12,michael_schumacher,84.0,6.0,1.0
597,2001,12,coulthard,47.0,2.0,2.0
598,2001,12,ralf_schumacher,31.0,2.0,4.0
599,2001,12,barrichello,34.0,0.0,3.0
600,2001,12,hakkinen,19.0,1.0,5.0
601,2001,12,montoya,15.0,0.0,6.0
602,2001,12,villeneuve,7.0,0.0,10.0
603,2001,12,heidfeld,10.0,0.0,7.0
604,2001,12,raikkonen,9.0,0.0,8.0
605,2001,12,trulli,9.0,0.0,9.0
606,2001,12,frentzen,6.0,0.0,11.0
607,2001,12,panis,5.0,0.0,12.0
608,2001,12,irvine,4.0,0.0,13.0
609,2001,12,fisichella,1.0,0.0,17.0
610,2001,12,alesi,3.0,0.0,14.0
611,2001,12,button,0.0,0.0,18.0
612,2001,12,verstappen,1.0,0.0,15.0
613,2001,12,rosa,1.0,0.0,16.0
614,2001,12,zonta,0.0,0.0,19.0
615,2001,12,burti,0.0,0.0,20.0
616,2001,12,bernoldi,0.0,0.0,22.0
617,2001,12,marques,0.0,0.0,21.0
618,2001,12,alonso,0.0,0.0,23.0
619,2001,12,mazzacane,0.0,0.0,24.0
620,2001,13,michael_schumacher,84.0,6.0,1.0
621,2001,13,coulthard,47.0,2.0,2.0
622,2001,13,barrichello,40.0,0.0,4.0
623,2001,13,ralf_schumacher,41.0,3.0,3.0
624,2001,13,hakkinen,19.0,1.0,5.0
625,2001,13,montoya,15.0,0.0,6.0
626,2001,13,villeneuve,11.0,0.0,7.0
627,2001,13,heidfeld,10.0,0.0,8.0
628,2001,13,raikkonen,9.0,0.0,9.0
629,2001,13,trulli,9.0,0.0,10.0
630,2001,13,frentzen,6.0,0.0,11.0
631,2001,13,panis,5.0,0.0,12.0
632,2001,13,irvine,4.0,0.0,13.0
633,2001,13,fisichella,4.0,0.0,14.0
634,2001,13,alesi,4.0,0.0,15.0
635,2001,13,button,2.0,0.0,16.0
636,2001,13,verstappen,1.0,0.0,17.0
637,2001,13,rosa,1.0,0.0,18.0
638,2001,13,zonta,0.0,0.0,19.0
639,2001,13,burti,0.0,0.0,20.0
640,2001,13,bernoldi,0.0,0.0,21.0
641,2001,13,marques,0.0,0.0,22.0
642,2001,13,alonso,0.0,0.0,23.0
643,2001,13,mazzacane,0.0,0.0,24.0
644,2001,14,michael_schumacher,94.0,7.0,1.0
645,2001,14,coulthard,51.0,2.0,2.0
646,2001,14,barrichello,46.0,0.0,3.0
647,2001,14,ralf_schumacher,44.0,3.0,4.0
648,2001,14,hakkinen,21.0,1.0,5.0
649,2001,14,montoya,15.0,0.0,6.0
650,2001,14,villeneuve,11.0,0.0,7.0
651,2001,14,heidfeld,11.0,0.0,8.0
652,2001,14,raikkonen,9.0,0.0,9.0
653,2001,14,trulli,9.0,0.0,10.0
654,2001,14,fisichella,4.0,0.0,14.0
655,2001,14,frentzen,6.0,0.0,11.0
656,2001,14,panis,5.0,0.0,12.0
657,2001,14,alesi,4.0,0.0,15.0
658,2001,14,irvine,4.0,0.0,13.0
659,2001,14,button,2.0,0.0,16.0
660,2001,14,verstappen,1.0,0.0,17.0
661,2001,14,rosa,1.0,0.0,18.0
662,2001,14,zonta,0.0,0.0,19.0
663,2001,14,burti,0.0,0.0,20.0
664,2001,14,bernoldi,0.0,0.0,21.0
665,2001,14,marques,0.0,0.0,22.0
666,2001,14,alonso,0.0,0.0,23.0
667,2001,14,mazzacane,0.0,0.0,24.0
668,2001,15,michael_schumacher,104.0,8.0,1.0
669,2001,15,coulthard,57.0,2.0,2.0
670,2001,15,barrichello,48.0,0.0,3.0
671,2001,15,ralf_schumacher,44.0,3.0,4.0
672,2001,15,montoya,15.0,0.0,6.0
673,2001,15,hakkinen,24.0,1.0,5.0
674,2001,15,villeneuve,11.0,0.0,7.0
675,2001,15,heidfeld,11.0,0.0,8.0
676,2001,15,raikkonen,9.0,0.0,9.0
677,2001,15,trulli,9.0,0.0,10.0
678,2001,15,fisichella,8.0,0.0,11.0
679,2001,15,frentzen,6.0,0.0,12.0
680,2001,15,panis,5.0,0.0,13.0
681,2001,15,alesi,5.0,0.0,14.0
682,2001,15,irvine,4.0,0.0,15.0
683,2001,15,rosa,1.0,0.0,18.0
684,2001,15,button,2.0,0.0,16.0
685,2001,15,verstappen,1.0,0.0,17.0
686,2001,15,zonta,0.0,0.0,19.0
687,2001,15,burti,0.0,0.0,20.0
688,2001,15,bernoldi,0.0,0.0,21.0
689,2001,15,marques,0.0,0.0,22.0
690,2001,15,alonso,0.0,0.0,23.0
691,2001,15,enge,0.0,0.0,0.0
692,2001,15,mazzacane,0.0,0.0,24.0
693,2001,16,michael_schumacher,107.0,8.0,1.0
694,2001,16,coulthard,57.0,2.0,2.0
695,2001,16,barrichello,54.0,0.0,3.0
696,2001,16,ralf_schumacher,48.0,3.0,4.0
697,2001,16,hakkinen,24.0,1.0,6.0
698,2001,16,montoya,25.0,1.0,5.0
699,2001,16,villeneuve,12.0,0.0,7.0
700,2001,16,heidfeld,11.0,0.0,8.0
701,2001,16,trulli,9.0,0.0,10.0
702,2001,16,raikkonen,9.0,0.0,9.0
703,2001,16,fisichella,8.0,0.0,11.0
704,2001,16,irvine,4.0,0.0,15.0
705,2001,16,frentzen,6.0,0.0,12.0
706,2001,16,panis,5.0,0.0,13.0
707,2001,16,alesi,5.0,0.0,14.0
708,2001,16,rosa,3.0,0.0,16.0
709,2001,16,button,2.0,0.0,17.0
710,2001,16,verstappen,1.0,0.0,18.0
711,2001,16,zonta,0.0,0.0,19.0
712,2001,16,burti,0.0,0.0,20.0
713,2001,16,bernoldi,0.0,0.0,21.0
714,2001,16,marques,0.0,0.0,22.0
715,2001,16,alonso,0.0,0.0,23.0
716,2001,16,enge,0.0,0.0,24.0
717,2001,16,mazzacane,0.0,0.0,25.0
718,2001,17,michael_schumacher,113.0,8.0,1.0
719,2001,17,coulthard,61.0,2.0,2.0
720,2001,17,barrichello,54.0,0.0,3.0
721,2001,17,ralf_schumacher,48.0,3.0,4.0
722,2001,17,hakkinen,34.0,2.0,5.0
723,2001,17,montoya,25.0,1.0,6.0
724,2001,17,villeneuve,12.0,0.0,7.0
725,2001,17,heidfeld,12.0,0.0,8.0
726,2001,17,trulli,12.0,0.0,9.0
727,2001,17,raikkonen,9.0,0.0,10.0
728,2001,17,fisichella,8.0,0.0,11.0
729,2001,17,irvine,6.0,0.0,12.0
730,2001,17,frentzen,6.0,0.0,13.0
731,2001,17,panis,5.0,0.0,14.0
732,2001,17,alesi,5.0,0.0,15.0
733,2001,17,rosa,3.0,0.0,16.0
734,2001,17,button,2.0,0.0,17.0
735,2001,17,verstappen,1.0,0.0,18.0
736,2001,17,zonta,0.0,0.0,19.0
737,2001,17,burti,0.0,0.0,20.0
738,2001,17,bernoldi,0.0,0.0,21.0
739,2001,17,marques,0.0,0.0,22.0
740,2001,17,alonso,0.0,0.0,23.0
741,2001,17,enge,0.0,0.0,24.0
742,2001,17,mazzacane,0.0,0.0,25.0
743,2001,17,yoong,0.0,0.0,0.0
744,2002,1,michael_schumacher,0.0,0.0,0.0
745,2002,1,montoya,0.0,0.0,0.0
746,2002,1,raikkonen,0.0,0.0,0.0
747,2002,1,irvine,0.0,0.0,0.0
748,2002,1,webber,0.0,0.0,0.0
749,2002,1,salo,0.0,0.0,0.0
750,2002,1,yoong,0.0,0.0,0.0
751,2002,1,rosa,0.0,0.0,0.0
752,2002,2,michael_schumacher,10.0,1.0,1.0
753,2002,2,montoya,6.0,0.0,2.0
754,2002,2,ralf_schumacher,0.0,0.0,0.0
755,2002,2,raikkonen,4.0,0.0,3.0
756,2002,2,button,0.0,0.0,0.0
757,2002,2,irvine,3.0,0.0,4.0
758,2002,2,heidfeld,0.0,0.0,0.0
759,2002,2,webber,2.0,0.0,5.0
760,2002,2,salo,1.0,0.0,6.0
761,2002,2,massa,0.0,0.0,0.0
762,2002,2,mcnish,0.0,0.0,0.0
763,2002,2,yoong,0.0,0.0,7.0
764,2002,2,rosa,0.0,0.0,8.0
765,2002,2,villeneuve,0.0,0.0,0.0
766,2002,2,sato,0.0,0.0,0.0
767,2002,2,frentzen,0.0,0.0,0.0
768,2002,2,fisichella,0.0,0.0,0.0
769,2002,3,michael_schumacher,14.0,1.0,1.0
770,2002,3,ralf_schumacher,10.0,1.0,3.0
771,2002,3,montoya,12.0,0.0,2.0
772,2002,3,button,3.0,0.0,5.0
773,2002,3,raikkonen,4.0,0.0,4.0
774,2002,3,coulthard,0.0,0.0,0.0
775,2002,3,irvine,3.0,0.0,6.0
776,2002,3,webber,2.0,0.0,8.0
777,2002,3,heidfeld,2.0,0.0,7.0
778,2002,3,salo,1.0,0.0,9.0
779,2002,3,massa,1.0,0.0,10.0
780,2002,3,yoong,0.0,0.0,12.0
781,2002,3,mcnish,0.0,0.0,11.0
782,2002,3,rosa,0.0,0.0,13.0
783,2002,3,villeneuve,0.0,0.0,14.0
784,2002,3,sato,0.0,0.0,15.0
785,2002,3,frentzen,0.0,0.0,16.0
786,2002,3,fisichella,0.0,0.0,17.0
787,2002,4,michael_schumacher,24.0,2.0,1.0
788,2002,4,ralf_schumacher,16.0,1.0,2.0
789,2002,4,montoya,14.0,0.0,3.0
790,2002,4,button,6.0,0.0,4.0
791,2002,4,barrichello,0.0,0.0,0.0
792,2002,4,coulthard,4.0,0.0,6.0
793,2002,4,raikkonen,4.0,0.0,5.0
794,2002,4,irvine,3.0,0.0,7.0
795,2002,4,heidfeld,2.0,0.0,9.0
796,2002,4,webber,2.0,0.0,8.0
797,2002,4,salo,2.0,0.0,10.0
798,2002,4,massa,1.0,0.0,11.0
799,2002,4,villeneuve,0.0,0.0,15.0
800,2002,4,yoong,0.0,0.0,12.0
801,2002,4,mcnish,0.0,0.0,13.0
802,2002,4,rosa,0.0,0.0,14.0
803,2002,4,sato,0.0,0.0,16.0
804,2002,4,trulli,0.0,0.0,0.0
805,2002,4,frentzen,0.0,0.0,17.0
806,2002,4,fisichella,0.0,0.0,18.0
807,2002,5,michael_schumacher,34.0,3.0,1.0
808,2002,5,montoya,17.0,0.0,3.0
809,2002,5,ralf_schumacher,20.0,1.0,2.0
810,2002,5,coulthard,5.0,0.0,6.0
811,2002,5,button,8.0,0.0,4.0
812,2002,5,barrichello,6.0,0.0,5.0
813,2002,5,heidfeld,2.0,0.0,9.0
814,2002,5,raikkonen,4.0,0.0,7.0
815,2002,5,irvine,3.0,0.0,8.0
816,2002,5,massa,1.0,0.0,12.0
817,2002,5,webber,2.0,0.0,10.0
818,2002,5,salo,2.0,0.0,11.0
819,2002,5,frentzen,0.0,0.0,19.0
820,2002,5,villeneuve,0.0,0.0,13.0
821,2002,5,mcnish,0.0,0.0,15.0
822,2002,5,yoong,0.0,0.0,14.0
823,2002,5,rosa,0.0,0.0,16.0
824,2002,5,sato,0.0,0.0,17.0
825,2002,5,trulli,0.0,0.0,18.0
826,2002,5,fisichella,0.0,0.0,20.0
827,2002,6,michael_schumacher,44.0,4.0,1.0
828,2002,6,montoya,23.0,0.0,2.0
829,2002,6,ralf_schumacher,20.0,1.0,3.0
830,2002,6,barrichello,6.0,0.0,6.0
831,2002,6,coulthard,9.0,0.0,4.0
832,2002,6,button,8.0,0.0,5.0
833,2002,6,heidfeld,5.0,0.0,7.0
834,2002,6,raikkonen,4.0,0.0,8.0
835,2002,6,irvine,3.0,0.0,9.0
836,2002,6,massa,3.0,0.0,10.0
837,2002,6,webber,2.0,0.0,11.0
838,2002,6,fisichella,0.0,0.0,20.0
839,2002,6,salo,2.0,0.0,12.0
840,2002,6,frentzen,1.0,0.0,13.0
841,2002,6,villeneuve,0.0,0.0,14.0
842,2002,6,mcnish,0.0,0.0,15.0
843,2002,6,yoong,0.0,0.0,16.0
844,2002,6,rosa,0.0,0.0,17.0
845,2002,6,sato,0.0,0.0,18.0
846,2002,6,trulli,0.0,0.0,19.0
847,2002,7,michael_schumacher,54.0,5.0,1.0
848,2002,7,ralf_schumacher,23.0,1.0,3.0
849,2002,7,montoya,27.0,0.0,2.0
850,2002,7,coulthard,10.0,0.0,5.0
851,2002,7,barrichello,12.0,0.0,4.0
852,2002,7,button,8.0,0.0,6.0
853,2002,7,heidfeld,5.0,0.0,7.0
854,2002,7,raikkonen,4.0,0.0,8.0
855,2002,7,fisichella,2.0,0.0,12.0
856,2002,7,irvine,3.0,0.0,9.0
857,2002,7,trulli,0.0,0.0,20.0
858,2002,7,massa,3.0,0.0,10.0
859,2002,7,webber,2.0,0.0,11.0
860,2002,7,salo,2.0,0.0,13.0
861,2002,7,frentzen,1.0,0.0,14.0
862,2002,7,villeneuve,0.0,0.0,15.0
863,2002,7,mcnish,0.0,0.0,16.0
864,2002,7,yoong,0.0,0.0,17.0
865,2002,7,rosa,0.0,0.0,18.0
866,2002,7,sato,0.0,0.0,19.0
867,2002,7,bernoldi,0.0,0.0,0.0
868,2002,8,michael_schumacher,60.0,5.0,1.0
869,2002,8,ralf_schumacher,27.0,1.0,2.0
870,2002,8,montoya,27.0,0.0,3.0
871,2002,8,coulthard,20.0,1.0,4.0
872,2002,8,barrichello,12.0,0.0,5.0
873,2002,8,button,8.0,0.0,6.0
874,2002,8,raikkonen,4.0,0.0,8.0
875,2002,8,fisichella,4.0,0.0,9.0
876,2002,8,heidfeld,5.0,0.0,7.0
877,2002,8,trulli,3.0,0.0,11.0
878,2002,8,irvine,3.0,0.0,10.0
879,2002,8,massa,3.0,0.0,12.0
880,2002,8,webber,2.0,0.0,13.0
881,2002,8,salo,2.0,0.0,14.0
882,2002,8,frentzen,2.0,0.0,15.0
883,2002,8,villeneuve,0.0,0.0,16.0
884,2002,8,mcnish,0.0,0.0,17.0
885,2002,8,yoong,0.0,0.0,18.0
886,2002,8,rosa,0.0,0.0,19.0
887,2002,8,panis,0.0,0.0,0.0
888,2002,8,sato,0.0,0.0,20.0
889,2002,8,bernoldi,0.0,0.0,21.0
890,2002,9,michael_schumacher,70.0,6.0,1.0
891,2002,9,ralf_schumacher,27.0,1.0,2.0
892,2002,9,montoya,27.0,0.0,3.0
893,2002,9,barrichello,16.0,0.0,5.0
894,2002,9,coulthard,26.0,1.0,4.0
895,2002,9,raikkonen,7.0,0.0,7.0
896,2002,9,button,8.0,0.0,6.0
897,2002,9,fisichella,6.0,0.0,8.0
898,2002,9,heidfeld,5.0,0.0,9.0
899,2002,9,trulli,4.0,0.0,10.0
900,2002,9,massa,3.0,0.0,12.0
901,2002,9,irvine,3.0,0.0,11.0
902,2002,9,webber,2.0,0.0,13.0
903,2002,9,salo,2.0,0.0,14.0
904,2002,9,frentzen,2.0,0.0,15.0
905,2002,9,villeneuve,0.0,0.0,16.0
906,2002,9,mcnish,0.0,0.0,17.0
907,2002,9,yoong,0.0,0.0,18.0
908,2002,9,rosa,0.0,0.0,19.0
909,2002,9,panis,0.0,0.0,20.0
910,2002,9,sato,0.0,0.0,21.0
911,2002,9,bernoldi,0.0,0.0,22.0
912,2002,10,michael_schumacher,76.0,6.0,1.0
913,2002,10,barrichello,26.0,1.0,4.0
914,2002,10,montoya,27.0,0.0,3.0
915,2002,10,ralf_schumacher,30.0,1.0,2.0
916,2002,10,coulthard,26.0,1.0,5.0
917,2002,10,raikkonen,11.0,0.0,6.0
918,2002,10,button,10.0,0.0,7.0
919,2002,10,heidfeld,5.0,0.0,9.0
920,2002,10,fisichella,6.0,0.0,8.0
921,2002,10,trulli,4.0,0.0,10.0
922,2002,10,massa,4.0,0.0,11.0
923,2002,10,villeneuve,0.0,0.0,16.0
924,2002,10,irvine,3.0,0.0,12.0
925,2002,10,panis,0.0,0.0,20.0
926,2002,10,webber,2.0,0.0,13.0
927,2002,10,salo,2.0,0.0,14.0
928,2002,10,frentzen,2.0,0.0,15.0
929,2002,10,mcnish,0.0,0.0,17.0
930,2002,10,yoong,0.0,0.0,18.0
931,2002,10,rosa,0.0,0.0,19.0
932,2002,10,sato,0.0,0.0,21.0
933,2002,10,bernoldi,0.0,0.0,22.0
934,2002,11,michael_schumacher,86.0,7.0,1.0
935,2002,11,montoya,31.0,0.0,3.0
936,2002,11,barrichello,32.0,1.0,2.0
937,2002,11,ralf_schumacher,30.0,1.0,4.0
938,2002,11,coulthard,26.0,1.0,5.0
939,2002,11,raikkonen,11.0,0.0,6.0
940,2002,11,button,10.0,0.0,7.0
941,2002,11,heidfeld,6.0,0.0,8.0
942,2002,11,fisichella,6.0,0.0,9.0
943,2002,11,trulli,4.0,0.0,10.0
944,2002,11,massa,4.0,0.0,11.0
945,2002,11,villeneuve,3.0,0.0,12.0
946,2002,11,irvine,3.0,0.0,13.0
947,2002,11,panis,2.0,0.0,14.0
948,2002,11,webber,2.0,0.0,15.0
949,2002,11,salo,2.0,0.0,16.0
950,2002,11,frentzen,2.0,0.0,17.0
951,2002,11,mcnish,0.0,0.0,18.0
952,2002,11,yoong,0.0,0.0,19.0
953,2002,11,rosa,0.0,0.0,20.0
954,2002,11,sato,0.0,0.0,21.0
955,2002,11,bernoldi,0.0,0.0,22.0
956,2002,12,michael_schumacher,96.0,8.0,1.0
957,2002,12,montoya,34.0,0.0,2.0
958,2002,12,ralf_schumacher,32.0,1.0,4.0
959,2002,12,barrichello,32.0,1.0,3.0
960,2002,12,coulthard,30.0,1.0,5.0
961,2002,12,raikkonen,17.0,0.0,6.0
962,2002,12,button,11.0,0.0,7.0
963,2002,12,heidfeld,6.0,0.0,8.0
964,2002,12,fisichella,6.0,0.0,9.0
965,2002,12,trulli,4.0,0.0,10.0
966,2002,12,massa,4.0,0.0,11.0
967,2002,12,villeneuve,3.0,0.0,12.0
968,2002,12,irvine,3.0,0.0,13.0
969,2002,12,panis,2.0,0.0,14.0
970,2002,12,webber,2.0,0.0,15.0
971,2002,12,salo,2.0,0.0,16.0
972,2002,12,frentzen,2.0,0.0,17.0
973,2002,12,mcnish,0.0,0.0,18.0
974,2002,12,yoong,0.0,0.0,19.0
975,2002,12,rosa,0.0,0.0,20.0
976,2002,12,sato,0.0,0.0,21.0
977,2002,12,bernoldi,0.0,0.0,22.0
978,2002,13,michael_schumacher,106.0,9.0,1.0
979,2002,13,barrichello,35.0,1.0,4.0
980,2002,13,ralf_schumacher,36.0,1.0,3.0
981,2002,13,montoya,40.0,0.0,2.0
982,2002,13,coulthard,32.0,1.0,5.0
983,2002,13,raikkonen,17.0,0.0,6.0
984,2002,13,button,11.0,0.0,7.0
985,2002,13,heidfeld,7.0,0.0,8.0
986,2002,13,fisichella,6.0,0.0,9.0
987,2002,13,trulli,4.0,0.0,10.0
988,2002,13,massa,4.0,0.0,11.0
989,2002,13,villeneuve,3.0,0.0,12.0
990,2002,13,irvine,3.0,0.0,13.0
991,2002,13,panis,2.0,0.0,14.0
992,2002,13,webber,2.0,0.0,15.0
993,2002,13,salo,2.0,0.0,16.0
994,2002,13,frentzen,2.0,0.0,17.0
995,2002,13,mcnish,0.0,0.0,18.0
996,2002,13,yoong,0.0,0.0,19.0
997,2002,13,rosa,0.0,0.0,20.0
998,2002,13,sato,0.0,0.0,21.0
999,2002,13,bernoldi,0.0,0.0,22.0
1000,2002,14,michael_schumacher,112.0,9.0,1.0
1001,2002,14,barrichello,45.0,2.0,2.0
1002,2002,14,montoya,40.0,0.0,4.0
1003,2002,14,ralf_schumacher,40.0,1.0,3.0
1004,2002,14,coulthard,34.0,1.0,5.0
1005,2002,14,raikkonen,20.0,0.0,6.0
1006,2002,14,button,11.0,0.0,7.0
1007,2002,14,heidfeld,7.0,0.0,8.0
1008,2002,14,fisichella,7.0,0.0,9.0
1009,2002,14,irvine,3.0,0.0,13.0
1010,2002,14,trulli,4.0,0.0,10.0
1011,2002,14,massa,4.0,0.0,11.0
1012,2002,14,villeneuve,3.0,0.0,12.0
1013,2002,14,panis,2.0,0.0,14.0
1014,2002,14,webber,2.0,0.0,15.0
1015,2002,14,salo,2.0,0.0,16.0
1016,2002,14,frentzen,2.0,0.0,17.0
1017,2002,14,mcnish,0.0,0.0,18.0
1018,2002,14,yoong,0.0,0.0,19.0
1019,2002,14,rosa,0.0,0.0,20.0
1020,2002,14,sato,0.0,0.0,21.0
1021,2002,14,bernoldi,0.0,0.0,22.0
1022,2002,15,michael_schumacher,122.0,10.0,1.0
1023,2002,15,barrichello,51.0,2.0,2.0
1024,2002,15,montoya,44.0,0.0,3.0
1025,2002,15,ralf_schumacher,42.0,1.0,4.0
1026,2002,15,coulthard,37.0,1.0,5.0
1027,2002,15,raikkonen,20.0,0.0,6.0
1028,2002,15,button,11.0,0.0,7.0
1029,2002,15,irvine,4.0,0.0,10.0
1030,2002,15,trulli,4.0,0.0,11.0
1031,2002,15,heidfeld,7.0,0.0,8.0
1032,2002,15,fisichella,7.0,0.0,9.0
1033,2002,15,massa,4.0,0.0,12.0
1034,2002,15,villeneuve,3.0,0.0,13.0
1035,2002,15,panis,2.0,0.0,14.0
1036,2002,15,webber,2.0,0.0,15.0
1037,2002,15,salo,2.0,0.0,16.0
1038,2002,15,frentzen,2.0,0.0,17.0
1039,2002,15,mcnish,0.0,0.0,18.0
1040,2002,15,yoong,0.0,0.0,19.0
1041,2002,15,rosa,0.0,0.0,20.0
1042,2002,15,sato,0.0,0.0,21.0
1043,2002,15,bernoldi,0.0,0.0,22.0
1044,2002,16,michael_schumacher,128.0,10.0,1.0
1045,2002,16,barrichello,61.0,3.0,2.0
1046,2002,16,montoya,44.0,0.0,3.0
1047,2002,16,ralf_schumacher,42.0,1.0,4.0
1048,2002,16,coulthard,37.0,1.0,5.0
1049,2002,16,raikkonen,20.0,0.0,6.0
1050,2002,16,button,13.0,0.0,7.0
1051,2002,16,trulli,7.0,0.0,9.0
1052,2002,16,irvine,8.0,0.0,8.0
1053,2002,16,heidfeld,7.0,0.0,10.0
1054,2002,16,fisichella,7.0,0.0,11.0
1055,2002,16,villeneuve,3.0,0.0,13.0
1056,2002,16,massa,4.0,0.0,12.0
1057,2002,16,panis,3.0,0.0,14.0
1058,2002,16,webber,2.0,0.0,15.0
1059,2002,16,salo,2.0,0.0,16.0
1060,2002,16,frentzen,2.0,0.0,17.0
1061,2002,16,mcnish,0.0,0.0,18.0
1062,2002,16,yoong,0.0,0.0,19.0
1063,2002,16,rosa,0.0,0.0,20.0
1064,2002,16,sato,0.0,0.0,21.0
1065,2002,16,bernoldi,0.0,0.0,22.0
1066,2002,17,michael_schumacher,134.0,10.0,1.0
1067,2002,17,barrichello,71.0,4.0,2.0
1068,2002,17,montoya,47.0,0.0,3.0
1069,2002,17,ralf_schumacher,42.0,1.0,4.0
1070,2002,17,coulthard,41.0,1.0,5.0
1071,2002,17,raikkonen,20.0,0.0,6.0
1072,2002,17,button,13.0,0.0,7.0
1073,2002,17,trulli,9.0,0.0,8.0
1074,2002,17,irvine,8.0,0.0,9.0
1075,2002,17,heidfeld,7.0,0.0,10.0
1076,2002,17,fisichella,7.0,0.0,11.0
1077,2002,17,villeneuve,4.0,0.0,12.0
1078,2002,17,massa,4.0,0.0,13.0
1079,2002,17,panis,3.0,0.0,14.0
1080,2002,17,sato,0.0,0.0,21.0
1081,2002,17,webber,2.0,0.0,15.0
1082,2002,17,salo,2.0,0.0,16.0
1083,2002,17,frentzen,2.0,0.0,17.0
1084,2002,17,mcnish,0.0,0.0,18.0
1085,2002,17,yoong,0.0,0.0,19.0
1086,2002,17,rosa,0.0,0.0,20.0
1087,2002,17,bernoldi,0.0,0.0,22.0
1088,2003,1,coulthard,0.0,0.0,0.0
1089,2003,1,montoya,0.0,0.0,0.0
1090,2003,1,raikkonen,0.0,0.0,0.0
1091,2003,1,michael_schumacher,0.0,0.0,0.0
1092,2003,1,trulli,0.0,0.0,0.0
1093,2003,1,frentzen,0.0,0.0,0.0
1094,2003,1,alonso,0.0,0.0,0.0
1095,2003,1,ralf_schumacher,0.0,0.0,0.0
1096,2003,1,villeneuve,0.0,0.0,0.0
1097,2003,1,button,0.0,0.0,0.0
1098,2003,1,verstappen,0.0,0.0,0.0
1099,2003,2,raikkonen,6.0,0.0,3.0
1100,2003,2,coulthard,10.0,1.0,1.0
1101,2003,2,montoya,8.0,0.0,2.0
1102,2003,2,barrichello,0.0,0.0,0.0
1103,2003,2,alonso,2.0,0.0,7.0
1104,2003,2,michael_schumacher,5.0,0.0,4.0
1105,2003,2,trulli,4.0,0.0,5.0
1106,2003,2,ralf_schumacher,1.0,0.0,8.0
1107,2003,2,frentzen,3.0,0.0,6.0
1108,2003,2,button,0.0,0.0,10.0
1109,2003,2,heidfeld,0.0,0.0,0.0
1110,2003,2,villeneuve,0.0,0.0,9.0
1111,2003,2,firman,0.0,0.0,0.0
1112,2003,2,verstappen,0.0,0.0,11.0
1113,2003,2,matta,0.0,0.0,0.0
1114,2003,3,raikkonen,16.0,1.0,1.0
1115,2003,3,coulthard,10.0,1.0,2.0
1116,2003,3,alonso,8.0,0.0,5.0
1117,2003,3,fisichella,0.0,0.0,0.0
1118,2003,3,trulli,8.0,0.0,7.0
1119,2003,3,montoya,8.0,0.0,3.0
1120,2003,3,barrichello,8.0,0.0,4.0
1121,2003,3,michael_schumacher,8.0,0.0,6.0
1122,2003,3,ralf_schumacher,6.0,0.0,8.0
1123,2003,3,frentzen,3.0,0.0,9.0
1124,2003,3,villeneuve,0.0,0.0,12.0
1125,2003,3,button,2.0,0.0,10.0
1126,2003,3,heidfeld,1.0,0.0,11.0
1127,2003,3,webber,0.0,0.0,0.0
1128,2003,3,matta,0.0,0.0,15.0
1129,2003,3,firman,0.0,0.0,13.0
1130,2003,3,verstappen,0.0,0.0,14.0
1131,2003,4,raikkonen,24.0,1.0,1.0
1132,2003,4,coulthard,15.0,1.0,2.0
1133,2003,4,michael_schumacher,8.0,0.0,8.0
1134,2003,4,alonso,14.0,0.0,3.0
1135,2003,4,barrichello,8.0,0.0,7.0
1136,2003,4,ralf_schumacher,8.0,0.0,9.0
1137,2003,4,fisichella,10.0,1.0,4.0
1138,2003,4,montoya,8.0,0.0,6.0
1139,2003,4,trulli,9.0,0.0,5.0
1140,2003,4,frentzen,7.0,0.0,10.0
1141,2003,4,villeneuve,3.0,0.0,11.0
1142,2003,4,button,2.0,0.0,12.0
1143,2003,4,heidfeld,1.0,0.0,13.0
1144,2003,4,panis,0.0,0.0,0.0
1145,2003,4,webber,0.0,0.0,14.0
1146,2003,4,matta,0.0,0.0,15.0
1147,2003,4,firman,0.0,0.0,16.0
1148,2003,4,verstappen,0.0,0.0,17.0
1149,2003,4,pizzonia,0.0,0.0,0.0
1150,2003,5,raikkonen,32.0,1.0,1.0
1151,2003,5,michael_schumacher,18.0,1.0,3.0
1152,2003,5,alonso,17.0,0.0,4.0
1153,2003,5,barrichello,14.0,0.0,5.0
1154,2003,5,coulthard,19.0,1.0,2.0
1155,2003,5,ralf_schumacher,13.0,0.0,6.0
1156,2003,5,montoya,10.0,0.0,8.0
1157,2003,5,fisichella,10.0,1.0,7.0
1158,2003,5,trulli,9.0,0.0,9.0
1159,2003,5,frentzen,7.0,0.0,10.0
1160,2003,5,villeneuve,3.0,0.0,11.0
1161,2003,5,matta,0.0,0.0,16.0
1162,2003,5,button,3.0,0.0,12.0
1163,2003,5,webber,0.0,0.0,15.0
1164,2003,5,heidfeld,1.0,0.0,13.0
1165,2003,5,firman,0.0,0.0,17.0
